Type,Anal.,Sample Name,Sample ID,Origin,Cal. Curve,Manual Dilution,Notes,Date / Time,Spl. No.,Inj. No.,Analysis(Inj.),Area,Conc.,Result,SD Area,CV Area,Excluded,Inj. Vol.
Unknown,NPOC/TN,181_4x,181,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,12/1/2022 22:56,1,1,NPOC,47.08,9.735,NPOC:9.859mg/L TN:1.040mg/L,0.671,1.41,0,50
Unknown,NPOC/TN,181_4x,181,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,12/1/2022 23:01,1,2,NPOC,48.4,10.01,NPOC:9.859mg/L TN:1.040mg/L,0.671,1.41,0,50
Unknown,NPOC/TN,181_4x,181,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,12/1/2022 23:06,1,3,NPOC,46.03,9.515,NPOC:9.859mg/L TN:1.040mg/L,0.671,1.41,1,50
Unknown,NPOC/TN,181_4x,181,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,12/1/2022 23:10,1,4,NPOC,47.53,9.83,NPOC:9.859mg/L TN:1.040mg/L,0.671,1.41,0,50
Unknown,NPOC/TN,181_4x,181,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,12/1/2022 22:56,1,1,TN,2.747,1.031,NPOC:9.859mg/L TN:1.040mg/L,0.07929,2.79,0,50
Unknown,NPOC/TN,181_4x,181,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,12/1/2022 23:01,1,2,TN,2.872,1.043,NPOC:9.859mg/L TN:1.040mg/L,0.07929,2.79,0,50
Unknown,NPOC/TN,181_4x,181,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,12/1/2022 23:06,1,3,TN,2.894,1.045,NPOC:9.859mg/L TN:1.040mg/L,0.07929,2.79,0,50
Unknown,NPOC/TN,191_4x,191,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,12/1/2022 23:19,1,1,NPOC,14.29,2.851,NPOC:2.943mg/L TN:0.8394mg/L,0.3782,2.57,0,50
Unknown,NPOC/TN,191_4x,191,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,12/1/2022 23:23,1,2,NPOC,14.12,2.815,NPOC:2.943mg/L TN:0.8394mg/L,0.3782,2.57,1,50
Unknown,NPOC/TN,191_4x,191,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,12/1/2022 23:27,1,3,NPOC,14.95,2.99,NPOC:2.943mg/L TN:0.8394mg/L,0.3782,2.57,0,50
Unknown,NPOC/TN,191_4x,191,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,12/1/2022 23:32,1,4,NPOC,14.94,2.988,NPOC:2.943mg/L TN:0.8394mg/L,0.3782,2.57,0,50
Unknown,NPOC/TN,191_4x,191,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,12/1/2022 23:19,1,1,TN,0.7853,0.8432,NPOC:2.943mg/L TN:0.8394mg/L,0.06214,8.33,0,50
Unknown,NPOC/TN,191_4x,191,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,12/1/2022 23:23,1,2,TN,0.7773,0.8425,NPOC:2.943mg/L TN:0.8394mg/L,0.06214,8.33,0,50
Unknown,NPOC/TN,191_4x,191,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,12/1/2022 23:27,1,3,TN,0.6739,0.8326,NPOC:2.943mg/L TN:0.8394mg/L,0.06214,8.33,0,50
Unknown,NPOC/TN,184_4x,184,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,12/1/2022 23:41,1,1,NPOC,48.35,10,NPOC:10.03mg/L TN:1.535mg/L,0.6755,1.39,0,50
Unknown,NPOC/TN,184_4x,184,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,12/1/2022 23:46,1,2,NPOC,49.22,10.18,NPOC:10.03mg/L TN:1.535mg/L,0.6755,1.39,0,50
Unknown,NPOC/TN,184_4x,184,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,12/1/2022 23:50,1,3,NPOC,47.89,9.905,NPOC:10.03mg/L TN:1.535mg/L,0.6755,1.39,0,50
Unknown,NPOC/TN,184_4x,184,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,12/1/2022 23:41,1,1,TN,8.163,1.551,NPOC:10.03mg/L TN:1.535mg/L,0.1776,2.22,0,50
Unknown,NPOC/TN,184_4x,184,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,12/1/2022 23:46,1,2,TN,8.021,1.537,NPOC:10.03mg/L TN:1.535mg/L,0.1776,2.22,0,50
Unknown,NPOC/TN,184_4x,184,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,12/1/2022 23:50,1,3,TN,7.81,1.517,NPOC:10.03mg/L TN:1.535mg/L,0.1776,2.22,0,50
Unknown,NPOC/TN,184_4x,184,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,12/1/2022 23:56,1,4,TN,0.054,0.7731,NPOC:10.03mg/L TN:1.535mg/L,0.1776,2.22,1,50
Unknown,NPOC/TN,176_4x,176,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,12/2/2022 0:05,1,1,NPOC,18.77,3.792,NPOC:3.874mg/L TN:0.8893mg/L,0.4813,2.51,0,50
Unknown,NPOC/TN,176_4x,176,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,12/2/2022 0:09,1,2,NPOC,19.7,3.987,NPOC:3.874mg/L TN:0.8893mg/L,0.4813,2.51,0,50
Unknown,NPOC/TN,176_4x,176,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,12/2/2022 0:14,1,3,NPOC,19.02,3.844,NPOC:3.874mg/L TN:0.8893mg/L,0.4813,2.51,0,50
Unknown,NPOC/TN,176_4x,176,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,12/2/2022 0:18,1,4,NPOC,20.17,4.086,NPOC:3.874mg/L TN:0.8893mg/L,0.4813,2.51,1,50
Unknown,NPOC/TN,176_4x,176,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,12/2/2022 0:05,1,1,TN,1.289,0.8916,NPOC:3.874mg/L TN:0.8893mg/L,0.02031,1.6,0,50
Unknown,NPOC/TN,176_4x,176,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,12/2/2022 0:09,1,2,TN,1.252,0.888,NPOC:3.874mg/L TN:0.8893mg/L,0.02031,1.6,0,50
Unknown,NPOC/TN,176_4x,176,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,12/2/2022 0:14,1,3,TN,1.256,0.8884,NPOC:3.874mg/L TN:0.8893mg/L,0.02031,1.6,0,50
Unknown,NPOC/TN,177_4x,177,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,12/2/2022 0:27,1,1,NPOC,24.46,4.986,NPOC:5.042mg/L TN:0.9685mg/L,0.2601,1.05,0,50
Unknown,NPOC/TN,177_4x,177,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,12/2/2022 0:31,1,2,NPOC,24.98,5.095,NPOC:5.042mg/L TN:0.9685mg/L,0.2601,1.05,0,50
Unknown,NPOC/TN,177_4x,177,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,12/2/2022 0:36,1,3,NPOC,25.53,5.211,NPOC:5.042mg/L TN:0.9685mg/L,0.2601,1.05,1,50
Unknown,NPOC/TN,177_4x,177,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,12/2/2022 0:40,1,4,NPOC,24.73,5.043,NPOC:5.042mg/L TN:0.9685mg/L,0.2601,1.05,0,50
Unknown,NPOC/TN,177_4x,177,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,12/2/2022 0:27,1,1,TN,1.888,0.949,NPOC:5.042mg/L TN:0.9685mg/L,0.07742,3.7,1,50
Unknown,NPOC/TN,177_4x,177,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,12/2/2022 0:31,1,2,TN,2.116,0.9709,NPOC:5.042mg/L TN:0.9685mg/L,0.07742,3.7,0,50
Unknown,NPOC/TN,177_4x,177,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,12/2/2022 0:36,1,3,TN,2.005,0.9602,NPOC:5.042mg/L TN:0.9685mg/L,0.07742,3.7,0,50
Unknown,NPOC/TN,177_4x,177,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,12/2/2022 0:40,1,4,TN,2.154,0.9745,NPOC:5.042mg/L TN:0.9685mg/L,0.07742,3.7,0,50
Unknown,NPOC/TN,175_4x,175,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,12/2/2022 0:49,1,1,NPOC,31.37,6.437,NPOC:6.747mg/L TN:0.9001mg/L,0.6749,2.05,1,50
Unknown,NPOC/TN,175_4x,175,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,12/2/2022 0:53,1,2,NPOC,32.94,6.767,NPOC:6.747mg/L TN:0.9001mg/L,0.6749,2.05,0,50
Unknown,NPOC/TN,175_4x,175,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,12/2/2022 0:58,1,3,NPOC,32.13,6.597,NPOC:6.747mg/L TN:0.9001mg/L,0.6749,2.05,0,50
Unknown,NPOC/TN,175_4x,175,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,12/2/2022 1:02,1,4,NPOC,33.47,6.878,NPOC:6.747mg/L TN:0.9001mg/L,0.6749,2.05,0,50
Unknown,NPOC/TN,175_4x,175,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,12/2/2022 0:49,1,1,TN,1.492,0.911,NPOC:6.747mg/L TN:0.9001mg/L,0.09891,7.18,0,50
Unknown,NPOC/TN,175_4x,175,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,12/2/2022 0:53,1,2,TN,1.315,0.894,NPOC:6.747mg/L TN:0.9001mg/L,0.09891,7.18,0,50
Unknown,NPOC/TN,175_4x,175,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,12/2/2022 0:58,1,3,TN,1.327,0.8952,NPOC:6.747mg/L TN:0.9001mg/L,0.09891,7.18,0,50
Unknown,NPOC/TN,187_4x,187,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,12/2/2022 1:12,1,1,NPOC,21.26,4.314,NPOC:4.282mg/L TN:0.8784mg/L,0.2977,1.41,0,50
Unknown,NPOC/TN,187_4x,187,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,12/2/2022 1:16,1,2,NPOC,20.76,4.21,NPOC:4.282mg/L TN:0.8784mg/L,0.2977,1.41,0,50
Unknown,NPOC/TN,187_4x,187,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,12/2/2022 1:20,1,3,NPOC,20.4,4.134,NPOC:4.282mg/L TN:0.8784mg/L,0.2977,1.41,1,50
Unknown,NPOC/TN,187_4x,187,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,12/2/2022 1:25,1,4,NPOC,21.29,4.321,NPOC:4.282mg/L TN:0.8784mg/L,0.2977,1.41,0,50
Unknown,NPOC/TN,187_4x,187,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,12/2/2022 1:12,1,1,TN,1.154,0.8786,NPOC:4.282mg/L TN:0.8784mg/L,0.101,8.77,0,50
Unknown,NPOC/TN,187_4x,187,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,12/2/2022 1:16,1,2,TN,1.399,0.9021,NPOC:4.282mg/L TN:0.8784mg/L,0.101,8.77,1,50
Unknown,NPOC/TN,187_4x,187,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,12/2/2022 1:20,1,3,TN,1.251,0.8879,NPOC:4.282mg/L TN:0.8784mg/L,0.101,8.77,0,50
Unknown,NPOC/TN,187_4x,187,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,12/2/2022 1:25,1,4,TN,1.049,0.8685,NPOC:4.282mg/L TN:0.8784mg/L,0.101,8.77,0,50
Unknown,NPOC/TN,188_4x,188,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,12/2/2022 1:34,1,1,NPOC,10.84,2.127,NPOC:2.260mg/L TN:0.8336mg/L,0.273,2.38,1,50
Unknown,NPOC/TN,188_4x,188,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,12/2/2022 1:38,1,2,NPOC,11.16,2.194,NPOC:2.260mg/L TN:0.8336mg/L,0.273,2.38,0,50
Unknown,NPOC/TN,188_4x,188,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,12/2/2022 1:42,1,3,NPOC,11.66,2.299,NPOC:2.260mg/L TN:0.8336mg/L,0.273,2.38,0,50
Unknown,NPOC/TN,188_4x,188,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,12/2/2022 1:47,1,4,NPOC,11.6,2.286,NPOC:2.260mg/L TN:0.8336mg/L,0.273,2.38,0,50
Unknown,NPOC/TN,188_4x,188,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,12/2/2022 1:34,1,1,TN,0.6568,0.8309,NPOC:2.260mg/L TN:0.8336mg/L,0.03061,4.47,0,50
Unknown,NPOC/TN,188_4x,188,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,12/2/2022 1:38,1,2,TN,0.9839,0.8623,NPOC:2.260mg/L TN:0.8336mg/L,0.03061,4.47,1,50
Unknown,NPOC/TN,188_4x,188,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,12/2/2022 1:42,1,3,TN,0.6789,0.833,NPOC:2.260mg/L TN:0.8336mg/L,0.03061,4.47,0,50
Unknown,NPOC/TN,188_4x,188,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,12/2/2022 1:47,1,4,TN,0.7173,0.8367,NPOC:2.260mg/L TN:0.8336mg/L,0.03061,4.47,0,50
Unknown,NPOC/TN,192_4x,192,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,12/2/2022 1:56,1,1,NPOC,15.97,3.204,NPOC:3.194mg/L TN:0.9943mg/L,0.2237,1.4,0,50
Unknown,NPOC/TN,192_4x,192,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,12/2/2022 2:00,1,2,NPOC,15.68,3.143,NPOC:3.194mg/L TN:0.9943mg/L,0.2237,1.4,0,50
Unknown,NPOC/TN,192_4x,192,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,12/2/2022 2:05,1,3,NPOC,16.12,3.235,NPOC:3.194mg/L TN:0.9943mg/L,0.2237,1.4,0,50
Unknown,NPOC/TN,192_4x,192,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,12/2/2022 1:56,1,1,TN,2.326,0.991,NPOC:3.194mg/L TN:0.9943mg/L,0.0662,2.8,0,50
Unknown,NPOC/TN,192_4x,192,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,12/2/2022 2:00,1,2,TN,2.437,1.002,NPOC:3.194mg/L TN:0.9943mg/L,0.0662,2.8,0,50
Unknown,NPOC/TN,192_4x,192,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,12/2/2022 2:05,1,3,TN,2.319,0.9903,NPOC:3.194mg/L TN:0.9943mg/L,0.0662,2.8,0,50
Unknown,NPOC/TN,180_4x,180,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,12/2/2022 2:14,1,1,NPOC,29.52,6.049,NPOC:6.054mg/L TN:0.9676mg/L,0.3009,1.02,0,50
Unknown,NPOC/TN,180_4x,180,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,12/2/2022 2:18,1,2,NPOC,29.86,6.12,NPOC:6.054mg/L TN:0.9676mg/L,0.3009,1.02,0,50
Unknown,NPOC/TN,180_4x,180,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,12/2/2022 2:23,1,3,NPOC,29.26,5.994,NPOC:6.054mg/L TN:0.9676mg/L,0.3009,1.02,0,50
Unknown,NPOC/TN,180_4x,180,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,12/2/2022 2:14,1,1,TN,2.323,0.9907,NPOC:6.054mg/L TN:0.9676mg/L,0.2147,10.31,0,50
Unknown,NPOC/TN,180_4x,180,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,12/2/2022 2:18,1,2,TN,2.012,0.9609,NPOC:6.054mg/L TN:0.9676mg/L,0.2147,10.31,0,50
Unknown,NPOC/TN,180_4x,180,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,12/2/2022 2:23,1,3,TN,1.911,0.9512,NPOC:6.054mg/L TN:0.9676mg/L,0.2147,10.31,0,50
Unknown,NPOC/TN,180_4x,180,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,12/2/2022 2:29,1,4,TN,0.0894,0.7765,NPOC:6.054mg/L TN:0.9676mg/L,0.2147,10.31,1,50
Unknown,NPOC/TN,182_4x,182,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,12/2/2022 2:38,1,1,NPOC,26.19,5.35,NPOC:5.390mg/L TN:1.009mg/L,0.3612,1.37,0,50
Unknown,NPOC/TN,182_4x,182,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,12/2/2022 2:42,1,2,NPOC,26.8,5.478,NPOC:5.390mg/L TN:1.009mg/L,0.3612,1.37,0,50
