[Header],
System,TOC-L syringe sparge,
S/W Version,1.00,
User,apaters1,
Date/Time,12/6/2022 9:49:08 AM,

[System],
Instrument Options,TOC/ASI/IC Unit/TN/Sparge Kit/,
Catalyst,Saline,
Cell Length,long,

[Data],
Type,Anal.,Sample Name,Sample ID,Origin,Cal. Curve,Manual Dilution,Notes,Date / Time,Spl. No.,Inj. No.,Analysis(Inj.),Area,Conc.,Result,SD Area,CV Area,Excluded,Inj. Vol.,
Unknown,NPOC/TN,103,103,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/1/2022 10:11:03 PM,1,1,TN,5.349,1.281,NPOC:16.15mg/L TN:1.282mg/L,0.1204,2.25,0,50,
Unknown,NPOC/TN,103,103,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/1/2022 10:15:45 PM,1,2,TN,5.485,1.294,NPOC:16.15mg/L TN:1.282mg/L,0.1204,2.25,0,50,
Unknown,NPOC/TN,103,103,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/1/2022 10:20:02 PM,1,3,TN,5.245,1.271,NPOC:16.15mg/L TN:1.282mg/L,0.1204,2.25,0,50,
Unknown,NPOC/TN,103,103,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/1/2022 10:26:21 PM,1,4,TN,0.1196,0.7794,NPOC:16.15mg/L TN:1.282mg/L,0.1204,2.25,1,50,
Unknown,NPOC/TN,179_4x,179 ,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/1/2022 10:35:02 PM,1,1,NPOC,24.03,4.896,NPOC:4.879mg/L TN:0.9176mg/L,0.2173,0.91,0,50,
Unknown,NPOC/TN,179_4x,179 ,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/1/2022 10:39:19 PM,1,2,NPOC,24.76,5.049,NPOC:4.879mg/L TN:0.9176mg/L,0.2173,0.91,1,50,
Unknown,NPOC/TN,179_4x,179 ,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/1/2022 10:43:36 PM,1,3,NPOC,23.70,4.827,NPOC:4.879mg/L TN:0.9176mg/L,0.2173,0.91,0,50,
Unknown,NPOC/TN,179_4x,179 ,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/1/2022 10:47:55 PM,1,4,NPOC,24.11,4.913,NPOC:4.879mg/L TN:0.9176mg/L,0.2173,0.91,0,50,
Unknown,NPOC/TN,179_4x,179 ,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/1/2022 10:35:02 PM,1,1,TN,1.643,0.9255,NPOC:4.879mg/L TN:0.9176mg/L,0.1726,11.06,0,50,
Unknown,NPOC/TN,179_4x,179 ,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/1/2022 10:39:19 PM,1,2,TN,1.676,0.9287,NPOC:4.879mg/L TN:0.9176mg/L,0.1726,11.06,0,50,
Unknown,NPOC/TN,179_4x,179 ,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/1/2022 10:43:36 PM,1,3,TN,1.362,0.8986,NPOC:4.879mg/L TN:0.9176mg/L,0.1726,11.06,0,50,
Unknown,NPOC/TN,179_4x,179 ,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/1/2022 10:47:55 PM,1,4,TN,1.293,0.8919,NPOC:4.879mg/L TN:0.9176mg/L,0.1726,11.06,1,50,
Unknown,NPOC/TN,181_4x,181 ,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/1/2022 10:56:44 PM,1,1,NPOC,47.08,9.735,NPOC:9.859mg/L TN:1.040mg/L,0.6710,1.41,0,50,
Unknown,NPOC/TN,181_4x,181 ,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/1/2022 11:01:22 PM,1,2,NPOC,48.40,10.01,NPOC:9.859mg/L TN:1.040mg/L,0.6710,1.41,0,50,
Unknown,NPOC/TN,181_4x,181 ,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/1/2022 11:06:07 PM,1,3,NPOC,46.03,9.515,NPOC:9.859mg/L TN:1.040mg/L,0.6710,1.41,1,50,
Unknown,NPOC/TN,181_4x,181 ,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/1/2022 11:10:24 PM,1,4,NPOC,47.53,9.830,NPOC:9.859mg/L TN:1.040mg/L,0.6710,1.41,0,50,
Unknown,NPOC/TN,181_4x,181 ,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/1/2022 10:56:44 PM,1,1,TN,2.747,1.031,NPOC:9.859mg/L TN:1.040mg/L,0.07929,2.79,0,50,
Unknown,NPOC/TN,181_4x,181 ,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/1/2022 11:01:22 PM,1,2,TN,2.872,1.043,NPOC:9.859mg/L TN:1.040mg/L,0.07929,2.79,0,50,
Unknown,NPOC/TN,181_4x,181 ,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/1/2022 11:06:07 PM,1,3,TN,2.894,1.045,NPOC:9.859mg/L TN:1.040mg/L,0.07929,2.79,0,50,
Unknown,NPOC/TN,191_4x,191 ,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/1/2022 11:19:13 PM,1,1,NPOC,14.29,2.851,NPOC:2.943mg/L TN:0.8394mg/L,0.3782,2.57,0,50,
Unknown,NPOC/TN,191_4x,191 ,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/1/2022 11:23:30 PM,1,2,NPOC,14.12,2.815,NPOC:2.943mg/L TN:0.8394mg/L,0.3782,2.57,1,50,
Unknown,NPOC/TN,191_4x,191 ,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/1/2022 11:27:47 PM,1,3,NPOC,14.95,2.990,NPOC:2.943mg/L TN:0.8394mg/L,0.3782,2.57,0,50,
Unknown,NPOC/TN,191_4x,191 ,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/1/2022 11:32:29 PM,1,4,NPOC,14.94,2.988,NPOC:2.943mg/L TN:0.8394mg/L,0.3782,2.57,0,50,
Unknown,NPOC/TN,191_4x,191 ,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/1/2022 11:19:13 PM,1,1,TN,0.7853,0.8432,NPOC:2.943mg/L TN:0.8394mg/L,0.06214,8.33,0,50,
Unknown,NPOC/TN,191_4x,191 ,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/1/2022 11:23:30 PM,1,2,TN,0.7773,0.8425,NPOC:2.943mg/L TN:0.8394mg/L,0.06214,8.33,0,50,
Unknown,NPOC/TN,191_4x,191 ,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/1/2022 11:27:47 PM,1,3,TN,0.6739,0.8326,NPOC:2.943mg/L TN:0.8394mg/L,0.06214,8.33,0,50,
Unknown,NPOC/TN,184_4x,184 ,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/1/2022 11:41:31 PM,1,1,NPOC,48.35,10.00,NPOC:10.03mg/L TN:1.535mg/L,0.6755,1.39,0,50,
Unknown,NPOC/TN,184_4x,184 ,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/1/2022 11:46:16 PM,1,2,NPOC,49.22,10.18,NPOC:10.03mg/L TN:1.535mg/L,0.6755,1.39,0,50,
Unknown,NPOC/TN,184_4x,184 ,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/1/2022 11:50:33 PM,1,3,NPOC,47.89,9.905,NPOC:10.03mg/L TN:1.535mg/L,0.6755,1.39,0,50,
Unknown,NPOC/TN,184_4x,184 ,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/1/2022 11:41:31 PM,1,1,TN,8.163,1.551,NPOC:10.03mg/L TN:1.535mg/L,0.1776,2.22,0,50,
Unknown,NPOC/TN,184_4x,184 ,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/1/2022 11:46:16 PM,1,2,TN,8.021,1.537,NPOC:10.03mg/L TN:1.535mg/L,0.1776,2.22,0,50,
Unknown,NPOC/TN,184_4x,184 ,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/1/2022 11:50:33 PM,1,3,TN,7.810,1.517,NPOC:10.03mg/L TN:1.535mg/L,0.1776,2.22,0,50,
Unknown,NPOC/TN,184_4x,184 ,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/1/2022 11:56:51 PM,1,4,TN,0.05400,0.7731,NPOC:10.03mg/L TN:1.535mg/L,0.1776,2.22,1,50,
Unknown,NPOC/TN,176_4x,176,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/2/2022 12:05:32 AM,1,1,NPOC,18.77,3.792,NPOC:3.874mg/L TN:0.8893mg/L,0.4813,2.51,0,50,
Unknown,NPOC/TN,176_4x,176,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/2/2022 12:09:49 AM,1,2,NPOC,19.70,3.987,NPOC:3.874mg/L TN:0.8893mg/L,0.4813,2.51,0,50,
Unknown,NPOC/TN,176_4x,176,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/2/2022 12:14:06 AM,1,3,NPOC,19.02,3.844,NPOC:3.874mg/L TN:0.8893mg/L,0.4813,2.51,0,50,
Unknown,NPOC/TN,176_4x,176,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/2/2022 12:18:23 AM,1,4,NPOC,20.17,4.086,NPOC:3.874mg/L TN:0.8893mg/L,0.4813,2.51,1,50,
Unknown,NPOC/TN,176_4x,176,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/2/2022 12:05:32 AM,1,1,TN,1.289,0.8916,NPOC:3.874mg/L TN:0.8893mg/L,0.02031,1.60,0,50,
Unknown,NPOC/TN,176_4x,176,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/2/2022 12:09:49 AM,1,2,TN,1.252,0.8880,NPOC:3.874mg/L TN:0.8893mg/L,0.02031,1.60,0,50,
Unknown,NPOC/TN,176_4x,176,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/2/2022 12:14:06 AM,1,3,TN,1.256,0.8884,NPOC:3.874mg/L TN:0.8893mg/L,0.02031,1.60,0,50,
Unknown,NPOC/TN,177_4x,177,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/2/2022 12:27:28 AM,1,1,NPOC,24.46,4.986,NPOC:5.042mg/L TN:0.9685mg/L,0.2601,1.05,0,50,
Unknown,NPOC/TN,177_4x,177,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/2/2022 12:31:45 AM,1,2,NPOC,24.98,5.095,NPOC:5.042mg/L TN:0.9685mg/L,0.2601,1.05,0,50,
Unknown,NPOC/TN,177_4x,177,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/2/2022 12:36:25 AM,1,3,NPOC,25.53,5.211,NPOC:5.042mg/L TN:0.9685mg/L,0.2601,1.05,1,50,
Unknown,NPOC/TN,177_4x,177,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/2/2022 12:40:42 AM,1,4,NPOC,24.73,5.043,NPOC:5.042mg/L TN:0.9685mg/L,0.2601,1.05,0,50,
Unknown,NPOC/TN,177_4x,177,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/2/2022 12:27:28 AM,1,1,TN,1.888,0.9490,NPOC:5.042mg/L TN:0.9685mg/L,0.07742,3.70,1,50,
Unknown,NPOC/TN,177_4x,177,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/2/2022 12:31:45 AM,1,2,TN,2.116,0.9709,NPOC:5.042mg/L TN:0.9685mg/L,0.07742,3.70,0,50,
Unknown,NPOC/TN,177_4x,177,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/2/2022 12:36:25 AM,1,3,TN,2.005,0.9602,NPOC:5.042mg/L TN:0.9685mg/L,0.07742,3.70,0,50,
Unknown,NPOC/TN,177_4x,177,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/2/2022 12:40:42 AM,1,4,TN,2.154,0.9745,NPOC:5.042mg/L TN:0.9685mg/L,0.07742,3.70,0,50,
Unknown,NPOC/TN,175_4x,175,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/2/2022 12:49:31 AM,1,1,NPOC,31.37,6.437,NPOC:6.747mg/L TN:0.9001mg/L,0.6749,2.05,1,50,
Unknown,NPOC/TN,175_4x,175,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/2/2022 12:53:58 AM,1,2,NPOC,32.94,6.767,NPOC:6.747mg/L TN:0.9001mg/L,0.6749,2.05,0,50,
Unknown,NPOC/TN,175_4x,175,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/2/2022 12:58:18 AM,1,3,NPOC,32.13,6.597,NPOC:6.747mg/L TN:0.9001mg/L,0.6749,2.05,0,50,
Unknown,NPOC/TN,175_4x,175,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/2/2022 1:02:55 AM,1,4,NPOC,33.47,6.878,NPOC:6.747mg/L TN:0.9001mg/L,0.6749,2.05,0,50,
Unknown,NPOC/TN,175_4x,175,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/2/2022 12:49:31 AM,1,1,TN,1.492,0.9110,NPOC:6.747mg/L TN:0.9001mg/L,0.09891,7.18,0,50,
Unknown,NPOC/TN,175_4x,175,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/2/2022 12:53:58 AM,1,2,TN,1.315,0.8940,NPOC:6.747mg/L TN:0.9001mg/L,0.09891,7.18,0,50,
Unknown,NPOC/TN,175_4x,175,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/2/2022 12:58:18 AM,1,3,TN,1.327,0.8952,NPOC:6.747mg/L TN:0.9001mg/L,0.09891,7.18,0,50,
Unknown,NPOC/TN,187_4x,187,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/2/2022 1:12:01 AM,1,1,NPOC,21.26,4.314,NPOC:4.282mg/L TN:0.8784mg/L,0.2977,1.41,0,50,
Unknown,NPOC/TN,187_4x,187,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/2/2022 1:16:19 AM,1,2,NPOC,20.76,4.210,NPOC:4.282mg/L TN:0.8784mg/L,0.2977,1.41,0,50,
Unknown,NPOC/TN,187_4x,187,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/2/2022 1:20:51 AM,1,3,NPOC,20.40,4.134,NPOC:4.282mg/L TN:0.8784mg/L,0.2977,1.41,1,50,
Unknown,NPOC/TN,187_4x,187,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/2/2022 1:25:10 AM,1,4,NPOC,21.29,4.321,NPOC:4.282mg/L TN:0.8784mg/L,0.2977,1.41,0,50,
Unknown,NPOC/TN,187_4x,187,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/2/2022 1:12:01 AM,1,1,TN,1.154,0.8786,NPOC:4.282mg/L TN:0.8784mg/L,0.1010,8.77,0,50,
Unknown,NPOC/TN,187_4x,187,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/2/2022 1:16:19 AM,1,2,TN,1.399,0.9021,NPOC:4.282mg/L TN:0.8784mg/L,0.1010,8.77,1,50,
Unknown,NPOC/TN,187_4x,187,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/2/2022 1:20:51 AM,1,3,TN,1.251,0.8879,NPOC:4.282mg/L TN:0.8784mg/L,0.1010,8.77,0,50,
Unknown,NPOC/TN,187_4x,187,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/2/2022 1:25:10 AM,1,4,TN,1.049,0.8685,NPOC:4.282mg/L TN:0.8784mg/L,0.1010,8.77,0,50,
Unknown,NPOC/TN,188_4x,188,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/2/2022 1:34:00 AM,1,1,NPOC,10.84,2.127,NPOC:2.260mg/L TN:0.8336mg/L,0.2730,2.38,1,50,
Unknown,NPOC/TN,188_4x,188,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/2/2022 1:38:17 AM,1,2,NPOC,11.16,2.194,NPOC:2.260mg/L TN:0.8336mg/L,0.2730,2.38,0,50,
Unknown,NPOC/TN,188_4x,188,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/2/2022 1:42:51 AM,1,3,NPOC,11.66,2.299,NPOC:2.260mg/L TN:0.8336mg/L,0.2730,2.38,0,50,
Unknown,NPOC/TN,188_4x,188,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/2/2022 1:47:25 AM,1,4,NPOC,11.60,2.286,NPOC:2.260mg/L TN:0.8336mg/L,0.2730,2.38,0,50,
Unknown,NPOC/TN,188_4x,188,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/2/2022 1:34:00 AM,1,1,TN,0.6568,0.8309,NPOC:2.260mg/L TN:0.8336mg/L,0.03061,4.47,0,50,
Unknown,NPOC/TN,188_4x,188,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/2/2022 1:38:17 AM,1,2,TN,0.9839,0.8623,NPOC:2.260mg/L TN:0.8336mg/L,0.03061,4.47,1,50,
Unknown,NPOC/TN,188_4x,188,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/2/2022 1:42:51 AM,1,3,TN,0.6789,0.8330,NPOC:2.260mg/L TN:0.8336mg/L,0.03061,4.47,0,50,
