"","X","ID","Area","Site","Plot","Sample","date","Betterdate","ICP","concentration","month","area_site"
"743",1922,16,"East","Hydric","2","Jun-28","6-28-2021","2021-06-28","calcium",4.68,"june","East-Hydric"
"744",1923,16,"East","Hydric","2","Jun-28","6-28-2021","2021-06-28","iron",14.17,"june","East-Hydric"
"745",1924,16,"East","Hydric","2","Jun-28","6-28-2021","2021-06-28","potassium",1.19,"june","East-Hydric"
"746",1925,16,"East","Hydric","2","Jun-28","6-28-2021","2021-06-28","magnesium",0.88,"june","East-Hydric"
"747",1926,16,"East","Hydric","2","Jun-28","6-28-2021","2021-06-28","manganese",1.14,"june","East-Hydric"
"748",1927,16,"East","Hydric","2","Jun-28","6-28-2021","2021-06-28","sodium",1.36,"june","East-Hydric"
"749",1928,16,"East","Hydric","2","Jun-28","6-28-2021","2021-06-28","phosphorus",0.08,"june","East-Hydric"
"750",1930,17,"East","Hydric","3","Jun-28","6-28-2021","2021-06-28","calcium",6.36,"june","East-Hydric"
"751",1931,17,"East","Hydric","3","Jun-28","6-28-2021","2021-06-28","iron",28,"june","East-Hydric"
"752",1932,17,"East","Hydric","3","Jun-28","6-28-2021","2021-06-28","potassium",0.99,"june","East-Hydric"
"753",1933,17,"East","Hydric","3","Jun-28","6-28-2021","2021-06-28","magnesium",0.93,"june","East-Hydric"
"754",1934,17,"East","Hydric","3","Jun-28","6-28-2021","2021-06-28","manganese",0.58,"june","East-Hydric"
"755",1935,17,"East","Hydric","3","Jun-28","6-28-2021","2021-06-28","sodium",1.1,"june","East-Hydric"
"756",1936,17,"East","Hydric","3","Jun-28","6-28-2021","2021-06-28","phosphorus",0.08,"june","East-Hydric"
"757",1938,18,"East","Mesic","1","Jun-28","6-28-2021","2021-06-28","calcium",4.69,"june","East-Mesic"
"758",1939,18,"East","Mesic","1","Jun-28","6-28-2021","2021-06-28","iron",23.07,"june","East-Mesic"
"759",1940,18,"East","Mesic","1","Jun-28","6-28-2021","2021-06-28","potassium",1.94,"june","East-Mesic"
"760",1941,18,"East","Mesic","1","Jun-28","6-28-2021","2021-06-28","magnesium",0.69,"june","East-Mesic"
"761",1942,18,"East","Mesic","1","Jun-28","6-28-2021","2021-06-28","manganese",0.46,"june","East-Mesic"
"762",1943,18,"East","Mesic","1","Jun-28","6-28-2021","2021-06-28","sodium",1.29,"june","East-Mesic"
"763",1944,18,"East","Mesic","1","Jun-28","6-28-2021","2021-06-28","phosphorus",0.09,"june","East-Mesic"
"764",1946,19,"East","Mesic","2","Jun-28","6-28-2021","2021-06-28","calcium",6.71,"june","East-Mesic"
"765",1947,19,"East","Mesic","2","Jun-28","6-28-2021","2021-06-28","iron",28.64,"june","East-Mesic"
"766",1948,19,"East","Mesic","2","Jun-28","6-28-2021","2021-06-28","potassium",2.06,"june","East-Mesic"
"767",1949,19,"East","Mesic","2","Jun-28","6-28-2021","2021-06-28","magnesium",1.46,"june","East-Mesic"
"768",1950,19,"East","Mesic","2","Jun-28","6-28-2021","2021-06-28","manganese",1.08,"june","East-Mesic"
"769",1951,19,"East","Mesic","2","Jun-28","6-28-2021","2021-06-28","sodium",1.06,"june","East-Mesic"
"770",1952,19,"East","Mesic","2","Jun-28","6-28-2021","2021-06-28","phosphorus",0.07,"june","East-Mesic"
"771",1954,20,"East","Mesic","3","Jun-28","6-28-2021","2021-06-28","calcium",4.66,"june","East-Mesic"
"772",1955,20,"East","Mesic","3","Jun-28","6-28-2021","2021-06-28","iron",16.1,"june","East-Mesic"
"773",1956,20,"East","Mesic","3","Jun-28","6-28-2021","2021-06-28","potassium",1.01,"june","East-Mesic"
"774",1957,20,"East","Mesic","3","Jun-28","6-28-2021","2021-06-28","magnesium",0.97,"june","East-Mesic"
"775",1958,20,"East","Mesic","3","Jun-28","6-28-2021","2021-06-28","manganese",0.51,"june","East-Mesic"
"776",1959,20,"East","Mesic","3","Jun-28","6-28-2021","2021-06-28","sodium",1.13,"june","East-Mesic"
"777",1960,20,"East","Mesic","3","Jun-28","6-28-2021","2021-06-28","phosphorus",0.08,"june","East-Mesic"
"778",1962,21,"East","Dry","1","Jun-28","6-28-2021","2021-06-28","calcium",15.44,"june","East-Dry"
"779",1963,21,"East","Dry","1","Jun-28","6-28-2021","2021-06-28","iron",22.46,"june","East-Dry"
"780",1964,21,"East","Dry","1","Jun-28","6-28-2021","2021-06-28","potassium",0.73,"june","East-Dry"
"781",1965,21,"East","Dry","1","Jun-28","6-28-2021","2021-06-28","magnesium",1.23,"june","East-Dry"
"782",1966,21,"East","Dry","1","Jun-28","6-28-2021","2021-06-28","manganese",0.39,"june","East-Dry"
"783",1967,21,"East","Dry","1","Jun-28","6-28-2021","2021-06-28","sodium",1.14,"june","East-Dry"
"784",1968,21,"East","Dry","1","Jun-28","6-28-2021","2021-06-28","phosphorus",0.08,"june","East-Dry"
"785",1970,22,"East","Dry","3","Jun-28","6-28-2021","2021-06-28","calcium",10.33,"june","East-Dry"
"786",1971,22,"East","Dry","3","Jun-28","6-28-2021","2021-06-28","iron",20.68,"june","East-Dry"
"787",1972,22,"East","Dry","3","Jun-28","6-28-2021","2021-06-28","potassium",0.87,"june","East-Dry"
"788",1973,22,"East","Dry","3","Jun-28","6-28-2021","2021-06-28","magnesium",0.97,"june","East-Dry"
"789",1974,22,"East","Dry","3","Jun-28","6-28-2021","2021-06-28","manganese",0.38,"june","East-Dry"
"790",1975,22,"East","Dry","3","Jun-28","6-28-2021","2021-06-28","sodium",1.2,"june","East-Dry"
"791",1976,22,"East","Dry","3","Jun-28","6-28-2021","2021-06-28","phosphorus",0.07,"june","East-Dry"
"792",2074,35,"West","Mesic","2","Jun-28","6-28-2021","2021-06-28","calcium",5.82,"june","West-Mesic"
"793",2075,35,"West","Mesic","2","Jun-28","6-28-2021","2021-06-28","iron",14.52,"june","West-Mesic"
"794",2076,35,"West","Mesic","2","Jun-28","6-28-2021","2021-06-28","potassium",0.36,"june","West-Mesic"
"795",2077,35,"West","Mesic","2","Jun-28","6-28-2021","2021-06-28","magnesium",0.8,"june","West-Mesic"
"796",2078,35,"West","Mesic","2","Jun-28","6-28-2021","2021-06-28","manganese",0.24,"june","West-Mesic"
"797",2079,35,"West","Mesic","2","Jun-28","6-28-2021","2021-06-28","sodium",0.85,"june","West-Mesic"
"798",2080,35,"West","Mesic","2","Jun-28","6-28-2021","2021-06-28","phosphorus",0.05,"june","West-Mesic"
"799",2082,36,"West","Mesic","3","Jun-28","6-28-2021","2021-06-28","calcium",5.24,"june","West-Mesic"
"800",2083,36,"West","Mesic","3","Jun-28","6-28-2021","2021-06-28","iron",20.74,"june","West-Mesic"
"801",2084,36,"West","Mesic","3","Jun-28","6-28-2021","2021-06-28","potassium",0.66,"june","West-Mesic"
"802",2085,36,"West","Mesic","3","Jun-28","6-28-2021","2021-06-28","magnesium",0.69,"june","West-Mesic"
"803",2086,36,"West","Mesic","3","Jun-28","6-28-2021","2021-06-28","manganese",0.34,"june","West-Mesic"
"804",2087,36,"West","Mesic","3","Jun-28","6-28-2021","2021-06-28","sodium",1.12,"june","West-Mesic"
"805",2088,36,"West","Mesic","3","Jun-28","6-28-2021","2021-06-28","phosphorus",0.05,"june","West-Mesic"
"806",2090,37,"West","Dry","1","Jun-28","6-28-2021","2021-06-28","calcium",9.29,"june","West-Dry"
"807",2091,37,"West","Dry","1","Jun-28","6-28-2021","2021-06-28","iron",10,"june","West-Dry"
"808",2092,37,"West","Dry","1","Jun-28","6-28-2021","2021-06-28","potassium",1.02,"june","West-Dry"
"809",2093,37,"West","Dry","1","Jun-28","6-28-2021","2021-06-28","magnesium",1.31,"june","West-Dry"
"810",2094,37,"West","Dry","1","Jun-28","6-28-2021","2021-06-28","manganese",0.18,"june","West-Dry"
"811",2095,37,"West","Dry","1","Jun-28","6-28-2021","2021-06-28","sodium",1.2,"june","West-Dry"
"812",2096,37,"West","Dry","1","Jun-28","6-28-2021","2021-06-28","phosphorus",0.05,"june","West-Dry"
"813",2098,38,"West","Dry","2","Jun-28","6-28-2021","2021-06-28","calcium",5.87,"june","West-Dry"
"814",2099,38,"West","Dry","2","Jun-28","6-28-2021","2021-06-28","iron",41.25,"june","West-Dry"
"815",2100,38,"West","Dry","2","Jun-28","6-28-2021","2021-06-28","potassium",0.44,"june","West-Dry"
"816",2101,38,"West","Dry","2","Jun-28","6-28-2021","2021-06-28","magnesium",0.75,"june","West-Dry"
"817",2102,38,"West","Dry","2","Jun-28","6-28-2021","2021-06-28","manganese",0.68,"june","West-Dry"
"818",2103,38,"West","Dry","2","Jun-28","6-28-2021","2021-06-28","sodium",1.09,"june","West-Dry"
"819",2104,38,"West","Dry","2","Jun-28","6-28-2021","2021-06-28","phosphorus",0.05,"june","West-Dry"
"820",2106,39,"West","Dry","3","Jun-28","6-28-2021","2021-06-28","calcium",5.99,"june","West-Dry"
"821",2107,39,"West","Dry","3","Jun-28","6-28-2021","2021-06-28","iron",14.3,"june","West-Dry"
"822",2108,39,"West","Dry","3","Jun-28","6-28-2021","2021-06-28","potassium",0.47,"june","West-Dry"
"823",2109,39,"West","Dry","3","Jun-28","6-28-2021","2021-06-28","magnesium",0.63,"june","West-Dry"
"824",2110,39,"West","Dry","3","Jun-28","6-28-2021","2021-06-28","manganese",0.24,"june","West-Dry"
"825",2111,39,"West","Dry","3","Jun-28","6-28-2021","2021-06-28","sodium",0.83,"june","West-Dry"
"826",2112,39,"West","Dry","3","Jun-28","6-28-2021","2021-06-28","phosphorus",0.05,"june","West-Dry"
"827",2114,40,"West","Hydric","1","Jun-28","6-28-2021","2021-06-28","calcium",29.69,"june","West-Hydric"
"828",2115,40,"West","Hydric","1","Jun-28","6-28-2021","2021-06-28","iron",26.3,"june","West-Hydric"
"829",2116,40,"West","Hydric","1","Jun-28","6-28-2021","2021-06-28","potassium",0.8,"june","West-Hydric"
"830",2117,40,"West","Hydric","1","Jun-28","6-28-2021","2021-06-28","magnesium",4.17,"june","West-Hydric"
"831",2118,40,"West","Hydric","1","Jun-28","6-28-2021","2021-06-28","manganese",0.78,"june","West-Hydric"
"832",2119,40,"West","Hydric","1","Jun-28","6-28-2021","2021-06-28","sodium",1.19,"june","West-Hydric"
"833",2120,40,"West","Hydric","1","Jun-28","6-28-2021","2021-06-28","phosphorus",0.05,"june","West-Hydric"
"834",2122,41,"West","Hydric","2","Jun-28","6-28-2021","2021-06-28","calcium",14.8,"june","West-Hydric"
"835",2123,41,"West","Hydric","2","Jun-28","6-28-2021","2021-06-28","iron",10.57,"june","West-Hydric"
"836",2124,41,"West","Hydric","2","Jun-28","6-28-2021","2021-06-28","potassium",0.44,"june","West-Hydric"
"837",2125,41,"West","Hydric","2","Jun-28","6-28-2021","2021-06-28","magnesium",1.68,"june","West-Hydric"
"838",2126,41,"West","Hydric","2","Jun-28","6-28-2021","2021-06-28","manganese",0.25,"june","West-Hydric"
"839",2127,41,"West","Hydric","2","Jun-28","6-28-2021","2021-06-28","sodium",0.89,"june","West-Hydric"
"840",2128,41,"West","Hydric","2","Jun-28","6-28-2021","2021-06-28","phosphorus",0.05,"june","West-Hydric"
"841",2130,42,"West","Hydric","3","Jun-28","6-28-2021","2021-06-28","calcium",25.51,"june","West-Hydric"
"842",2131,42,"West","Hydric","3","Jun-28","6-28-2021","2021-06-28","iron",8.56,"june","West-Hydric"
"843",2132,42,"West","Hydric","3","Jun-28","6-28-2021","2021-06-28","potassium",0.76,"june","West-Hydric"
"844",2133,42,"West","Hydric","3","Jun-28","6-28-2021","2021-06-28","magnesium",3.46,"june","West-Hydric"
"845",2134,42,"West","Hydric","3","Jun-28","6-28-2021","2021-06-28","manganese",0.15,"june","West-Hydric"
"846",2135,42,"West","Hydric","3","Jun-28","6-28-2021","2021-06-28","sodium",1.13,"june","West-Hydric"
"847",2136,42,"West","Hydric","3","Jun-28","6-28-2021","2021-06-28","phosphorus",0.05,"june","West-Hydric"
"848",2162,46,"East","Hydric","1","Jul-6","7-6-2021","2021-07-06","calcium",4.01,"july","East-Hydric"
"849",2163,46,"East","Hydric","1","Jul-6","7-6-2021","2021-07-06","iron",5.82,"july","East-Hydric"
"850",2164,46,"East","Hydric","1","Jul-6","7-6-2021","2021-07-06","potassium",1.02,"july","East-Hydric"
"851",2165,46,"East","Hydric","1","Jul-6","7-6-2021","2021-07-06","magnesium",0.91,"july","East-Hydric"
"852",2166,46,"East","Hydric","1","Jul-6","7-6-2021","2021-07-06","manganese",0.25,"july","East-Hydric"
"853",2167,46,"East","Hydric","1","Jul-6","7-6-2021","2021-07-06","sodium",1.12,"july","East-Hydric"
"854",2168,46,"East","Hydric","1","Jul-6","7-6-2021","2021-07-06","phosphorus",0.05,"july","East-Hydric"
"855",2170,47,"East","Hydric","2","Jul-6","7-6-2021","2021-07-06","calcium",3.91,"july","East-Hydric"
"856",2171,47,"East","Hydric","2","Jul-6","7-6-2021","2021-07-06","iron",5.87,"july","East-Hydric"
"857",2172,47,"East","Hydric","2","Jul-6","7-6-2021","2021-07-06","potassium",0.98,"july","East-Hydric"
"858",2173,47,"East","Hydric","2","Jul-6","7-6-2021","2021-07-06","magnesium",0.76,"july","East-Hydric"
"859",2174,47,"East","Hydric","2","Jul-6","7-6-2021","2021-07-06","manganese",0.16,"july","East-Hydric"
"860",2175,47,"East","Hydric","2","Jul-6","7-6-2021","2021-07-06","sodium",0.9,"july","East-Hydric"
"861",2176,47,"East","Hydric","2","Jul-6","7-6-2021","2021-07-06","phosphorus",0.05,"july","East-Hydric"
"862",2178,48,"East","Hydric","3","Jul-6","7-6-2021","2021-07-06","calcium",3.76,"july","East-Hydric"
"863",2179,48,"East","Hydric","3","Jul-6","7-6-2021","2021-07-06","iron",5.12,"july","East-Hydric"
"864",2180,48,"East","Hydric","3","Jul-6","7-6-2021","2021-07-06","potassium",1.04,"july","East-Hydric"
"865",2181,48,"East","Hydric","3","Jul-6","7-6-2021","2021-07-06","magnesium",0.8,"july","East-Hydric"
"866",2182,48,"East","Hydric","3","Jul-6","7-6-2021","2021-07-06","manganese",0.76,"july","East-Hydric"
"867",2183,48,"East","Hydric","3","Jul-6","7-6-2021","2021-07-06","sodium",0.96,"july","East-Hydric"
"868",2184,48,"East","Hydric","3","Jul-6","7-6-2021","2021-07-06","phosphorus",0.05,"july","East-Hydric"
"869",2186,49,"East","Dry","1","Jul-6","7-6-2021","2021-07-06","calcium",5.69,"july","East-Dry"
"870",2187,49,"East","Dry","1","Jul-6","7-6-2021","2021-07-06","iron",1.26,"july","East-Dry"
"871",2188,49,"East","Dry","1","Jul-6","7-6-2021","2021-07-06","potassium",1.16,"july","East-Dry"
"872",2189,49,"East","Dry","1","Jul-6","7-6-2021","2021-07-06","magnesium",0.8,"july","East-Dry"
"873",2190,49,"East","Dry","1","Jul-6","7-6-2021","2021-07-06","manganese",0.08,"july","East-Dry"
"874",2191,49,"East","Dry","1","Jul-6","7-6-2021","2021-07-06","sodium",0.91,"july","East-Dry"
"875",2192,49,"East","Dry","1","Jul-6","7-6-2021","2021-07-06","phosphorus",0.05,"july","East-Dry"
"876",2194,50,"East","Dry","3","Jul-6","7-6-2021","2021-07-06","calcium",3.86,"july","East-Dry"
"877",2195,50,"East","Dry","3","Jul-6","7-6-2021","2021-07-06","iron",3.63,"july","East-Dry"
"878",2196,50,"East","Dry","3","Jul-6","7-6-2021","2021-07-06","potassium",0.86,"july","East-Dry"
"879",2197,50,"East","Dry","3","Jul-6","7-6-2021","2021-07-06","magnesium",0.76,"july","East-Dry"
"880",2198,50,"East","Dry","3","Jul-6","7-6-2021","2021-07-06","manganese",0.13,"july","East-Dry"
"881",2199,50,"East","Dry","3","Jul-6","7-6-2021","2021-07-06","sodium",0.89,"july","East-Dry"
"882",2200,50,"East","Dry","3","Jul-6","7-6-2021","2021-07-06","phosphorus",0.05,"july","East-Dry"
"883",2202,51,"East","Mesic","1","Jul-6","7-6-2021","2021-07-06","calcium",3.69,"july","East-Mesic"
"884",2203,51,"East","Mesic","1","Jul-6","7-6-2021","2021-07-06","iron",5.28,"july","East-Mesic"
"885",2204,51,"East","Mesic","1","Jul-6","7-6-2021","2021-07-06","potassium",1.05,"july","East-Mesic"
"886",2205,51,"East","Mesic","1","Jul-6","7-6-2021","2021-07-06","magnesium",0.79,"july","East-Mesic"
"887",2206,51,"East","Mesic","1","Jul-6","7-6-2021","2021-07-06","manganese",0.19,"july","East-Mesic"
"888",2207,51,"East","Mesic","1","Jul-6","7-6-2021","2021-07-06","sodium",1.01,"july","East-Mesic"
"889",2208,51,"East","Mesic","1","Jul-6","7-6-2021","2021-07-06","phosphorus",0.05,"july","East-Mesic"
"890",2210,52,"East","Mesic","2","Jul-6","7-6-2021","2021-07-06","calcium",4.97,"july","East-Mesic"
"891",2211,52,"East","Mesic","2","Jul-6","7-6-2021","2021-07-06","iron",4.85,"july","East-Mesic"
"892",2212,52,"East","Mesic","2","Jul-6","7-6-2021","2021-07-06","potassium",2.41,"july","East-Mesic"
"893",2213,52,"East","Mesic","2","Jul-6","7-6-2021","2021-07-06","magnesium",1.23,"july","East-Mesic"
"894",2214,52,"East","Mesic","2","Jul-6","7-6-2021","2021-07-06","manganese",0.43,"july","East-Mesic"
"895",2215,52,"East","Mesic","2","Jul-6","7-6-2021","2021-07-06","sodium",0.92,"july","East-Mesic"
"896",2216,52,"East","Mesic","2","Jul-6","7-6-2021","2021-07-06","phosphorus",0.05,"july","East-Mesic"
"897",2218,53,"East","Mesic","3","Jul-6","7-6-2021","2021-07-06","calcium",4.1,"july","East-Mesic"
"898",2219,53,"East","Mesic","3","Jul-6","7-6-2021","2021-07-06","iron",15.29,"july","East-Mesic"
"899",2220,53,"East","Mesic","3","Jul-6","7-6-2021","2021-07-06","potassium",1.85,"july","East-Mesic"
"900",2221,53,"East","Mesic","3","Jul-6","7-6-2021","2021-07-06","magnesium",0.91,"july","East-Mesic"
"901",2222,53,"East","Mesic","3","Jul-6","7-6-2021","2021-07-06","manganese",0.5,"july","East-Mesic"
"902",2223,53,"East","Mesic","3","Jul-6","7-6-2021","2021-07-06","sodium",1,"july","East-Mesic"
"903",2224,53,"East","Mesic","3","Jul-6","7-6-2021","2021-07-06","phosphorus",0.05,"july","East-Mesic"
"904",2314,65,"West","Dry","1","Jul-7","7-7-2021","2021-07-07","calcium",10.38,"july","West-Dry"
"905",2315,65,"West","Dry","1","Jul-7","7-7-2021","2021-07-07","iron",0.72,"july","West-Dry"
"906",2316,65,"West","Dry","1","Jul-7","7-7-2021","2021-07-07","potassium",0.64,"july","West-Dry"
"907",2317,65,"West","Dry","1","Jul-7","7-7-2021","2021-07-07","magnesium",1.5,"july","West-Dry"
"908",2318,65,"West","Dry","1","Jul-7","7-7-2021","2021-07-07","manganese",0.03,"july","West-Dry"
"909",2319,65,"West","Dry","1","Jul-7","7-7-2021","2021-07-07","sodium",0.05,"july","West-Dry"
"910",2320,65,"West","Dry","1","Jul-7","7-7-2021","2021-07-07","phosphorus",0.05,"july","West-Dry"
"911",2322,66,"West","Dry","3","Jul-7","7-7-2021","2021-07-07","calcium",7.55,"july","West-Dry"
"912",2323,66,"West","Dry","3","Jul-7","7-7-2021","2021-07-07","iron",0.64,"july","West-Dry"
"913",2324,66,"West","Dry","3","Jul-7","7-7-2021","2021-07-07","potassium",0.43,"july","West-Dry"
"914",2325,66,"West","Dry","3","Jul-7","7-7-2021","2021-07-07","magnesium",0.82,"july","West-Dry"
"915",2326,66,"West","Dry","3","Jul-7","7-7-2021","2021-07-07","manganese",0.03,"july","West-Dry"
"916",2327,66,"West","Dry","3","Jul-7","7-7-2021","2021-07-07","sodium",0.05,"july","West-Dry"
"917",2328,66,"West","Dry","3","Jul-7","7-7-2021","2021-07-07","phosphorus",0.05,"july","West-Dry"
"918",2330,67,"West","Mesic","1","Jul-7","7-7-2021","2021-07-07","calcium",9.67,"july","West-Mesic"
"919",2331,67,"West","Mesic","1","Jul-7","7-7-2021","2021-07-07","iron",1.49,"july","West-Mesic"
"920",2332,67,"West","Mesic","1","Jul-7","7-7-2021","2021-07-07","potassium",0.61,"july","West-Mesic"
"921",2333,67,"West","Mesic","1","Jul-7","7-7-2021","2021-07-07","magnesium",1.25,"july","West-Mesic"
"922",2334,67,"West","Mesic","1","Jul-7","7-7-2021","2021-07-07","manganese",0.03,"july","West-Mesic"
"923",2335,67,"West","Mesic","1","Jul-7","7-7-2021","2021-07-07","sodium",0.06,"july","West-Mesic"
"924",2336,67,"West","Mesic","1","Jul-7","7-7-2021","2021-07-07","phosphorus",0.05,"july","West-Mesic"
"925",2338,68,"West","Mesic","2","Jul-7","7-7-2021","2021-07-07","calcium",7.27,"july","West-Mesic"
"926",2339,68,"West","Mesic","2","Jul-7","7-7-2021","2021-07-07","iron",0.87,"july","West-Mesic"
"927",2340,68,"West","Mesic","2","Jul-7","7-7-2021","2021-07-07","potassium",4.99,"july","West-Mesic"
"928",2341,68,"West","Mesic","2","Jul-7","7-7-2021","2021-07-07","magnesium",0.96,"july","West-Mesic"
"929",2342,68,"West","Mesic","2","Jul-7","7-7-2021","2021-07-07","manganese",0.03,"july","West-Mesic"
"930",2343,68,"West","Mesic","2","Jul-7","7-7-2021","2021-07-07","sodium",0.05,"july","West-Mesic"
"931",2344,68,"West","Mesic","2","Jul-7","7-7-2021","2021-07-07","phosphorus",0.05,"july","West-Mesic"
"932",2346,69,"West","Mesic","3","Jul-7","7-7-2021","2021-07-07","calcium",6.02,"july","West-Mesic"
"933",2347,69,"West","Mesic","3","Jul-7","7-7-2021","2021-07-07","iron",0.68,"july","West-Mesic"
"934",2348,69,"West","Mesic","3","Jul-7","7-7-2021","2021-07-07","potassium",0.64,"july","West-Mesic"
"935",2349,69,"West","Mesic","3","Jul-7","7-7-2021","2021-07-07","magnesium",0.8,"july","West-Mesic"
"936",2350,69,"West","Mesic","3","Jul-7","7-7-2021","2021-07-07","manganese",0.03,"july","West-Mesic"
"937",2351,69,"West","Mesic","3","Jul-7","7-7-2021","2021-07-07","sodium",0.05,"july","West-Mesic"
"938",2352,69,"West","Mesic","3","Jul-7","7-7-2021","2021-07-07","phosphorus",0.05,"july","West-Mesic"
"939",2354,70,"West","Hydric","1","Jul-7","7-7-2021","2021-07-07","calcium",30.08,"july","West-Hydric"
"940",2355,70,"West","Hydric","1","Jul-7","7-7-2021","2021-07-07","iron",2.49,"july","West-Hydric"
"941",2356,70,"West","Hydric","1","Jul-7","7-7-2021","2021-07-07","potassium",0.39,"july","West-Hydric"
"942",2357,70,"West","Hydric","1","Jul-7","7-7-2021","2021-07-07","magnesium",4.14,"july","West-Hydric"
"943",2358,70,"West","Hydric","1","Jul-7","7-7-2021","2021-07-07","manganese",0.2,"july","West-Hydric"
"944",2359,70,"West","Hydric","1","Jul-7","7-7-2021","2021-07-07","sodium",0.28,"july","West-Hydric"
"945",2360,70,"West","Hydric","1","Jul-7","7-7-2021","2021-07-07","phosphorus",0.05,"july","West-Hydric"
"946",2362,71,"West","Hydric","2","Jul-7","7-7-2021","2021-07-07","calcium",20.54,"july","West-Hydric"
"947",2363,71,"West","Hydric","2","Jul-7","7-7-2021","2021-07-07","iron",3.08,"july","West-Hydric"
"948",2364,71,"West","Hydric","2","Jul-7","7-7-2021","2021-07-07","potassium",2.1,"july","West-Hydric"
"949",2365,71,"West","Hydric","2","Jul-7","7-7-2021","2021-07-07","magnesium",2.43,"july","West-Hydric"
"950",2366,71,"West","Hydric","2","Jul-7","7-7-2021","2021-07-07","manganese",0.24,"july","West-Hydric"
"951",2367,71,"West","Hydric","2","Jul-7","7-7-2021","2021-07-07","sodium",0.33,"july","West-Hydric"
"952",2368,71,"West","Hydric","2","Jul-7","7-7-2021","2021-07-07","phosphorus",0.07,"july","West-Hydric"
"953",2370,72,"West","Hydric","3","Jul-7","7-7-2021","2021-07-07","calcium",28.18,"july","West-Hydric"
"954",2371,72,"West","Hydric","3","Jul-7","7-7-2021","2021-07-07","iron",1.55,"july","West-Hydric"
"955",2372,72,"West","Hydric","3","Jul-7","7-7-2021","2021-07-07","potassium",0.59,"july","West-Hydric"
"956",2373,72,"West","Hydric","3","Jul-7","7-7-2021","2021-07-07","magnesium",3.73,"july","West-Hydric"
"957",2374,72,"West","Hydric","3","Jul-7","7-7-2021","2021-07-07","manganese",0.03,"july","West-Hydric"
"958",2375,72,"West","Hydric","3","Jul-7","7-7-2021","2021-07-07","sodium",0.07,"july","West-Hydric"
"959",2376,72,"West","Hydric","3","Jul-7","7-7-2021","2021-07-07","phosphorus",0.05,"july","West-Hydric"
"960",2426,79,"East","Dry","1","Jul-14","7-14-2021","2021-07-14","calcium",7.45,"july","East-Dry"
"961",2427,79,"East","Dry","1","Jul-14","7-14-2021","2021-07-14","iron",1.18,"july","East-Dry"
"962",2428,79,"East","Dry","1","Jul-14","7-14-2021","2021-07-14","potassium",0.62,"july","East-Dry"
"963",2429,79,"East","Dry","1","Jul-14","7-14-2021","2021-07-14","magnesium",1.01,"july","East-Dry"
"964",2430,79,"East","Dry","1","Jul-14","7-14-2021","2021-07-14","manganese",0.03,"july","East-Dry"
"965",2431,79,"East","Dry","1","Jul-14","7-14-2021","2021-07-14","sodium",0.06,"july","East-Dry"
"966",2432,79,"East","Dry","1","Jul-14","7-14-2021","2021-07-14","phosphorus",0.05,"july","East-Dry"
"967",2434,80,"East","Dry","2","Jul-14","7-14-2021","2021-07-14","calcium",5,"july","East-Dry"
"968",2435,80,"East","Dry","2","Jul-14","7-14-2021","2021-07-14","iron",4.09,"july","East-Dry"
"969",2436,80,"East","Dry","2","Jul-14","7-14-2021","2021-07-14","potassium",0.61,"july","East-Dry"
"970",2437,80,"East","Dry","2","Jul-14","7-14-2021","2021-07-14","magnesium",0.72,"july","East-Dry"
"971",2438,80,"East","Dry","2","Jul-14","7-14-2021","2021-07-14","manganese",0.13,"july","East-Dry"
"972",2439,80,"East","Dry","2","Jul-14","7-14-2021","2021-07-14","sodium",0.18,"july","East-Dry"
"973",2440,80,"East","Dry","2","Jul-14","7-14-2021","2021-07-14","phosphorus",0.05,"july","East-Dry"
"974",2442,81,"East","Dry","3","Jul-14","7-14-2021","2021-07-14","calcium",4.27,"july","East-Dry"
"975",2443,81,"East","Dry","3","Jul-14","7-14-2021","2021-07-14","iron",1.06,"july","East-Dry"
"976",2444,81,"East","Dry","3","Jul-14","7-14-2021","2021-07-14","potassium",0.68,"july","East-Dry"
"977",2445,81,"East","Dry","3","Jul-14","7-14-2021","2021-07-14","magnesium",0.81,"july","East-Dry"
"978",2446,81,"East","Dry","3","Jul-14","7-14-2021","2021-07-14","manganese",0.03,"july","East-Dry"
"979",2447,81,"East","Dry","3","Jul-14","7-14-2021","2021-07-14","sodium",0.05,"july","East-Dry"
"980",2448,81,"East","Dry","3","Jul-14","7-14-2021","2021-07-14","phosphorus",0.05,"july","East-Dry"
"981",2450,82,"East","Mesic","1","Jul-14","7-14-2021","2021-07-14","calcium",2.84,"july","East-Mesic"
"982",2451,82,"East","Mesic","1","Jul-14","7-14-2021","2021-07-14","iron",1.56,"july","East-Mesic"
"983",2452,82,"East","Mesic","1","Jul-14","7-14-2021","2021-07-14","potassium",0.91,"july","East-Mesic"
"984",2453,82,"East","Mesic","1","Jul-14","7-14-2021","2021-07-14","magnesium",0.67,"july","East-Mesic"
"985",2454,82,"East","Mesic","1","Jul-14","7-14-2021","2021-07-14","manganese",0.03,"july","East-Mesic"
"986",2455,82,"East","Mesic","1","Jul-14","7-14-2021","2021-07-14","sodium",0.08,"july","East-Mesic"
"987",2456,82,"East","Mesic","1","Jul-14","7-14-2021","2021-07-14","phosphorus",0.05,"july","East-Mesic"
"988",2458,83,"East","Mesic","2","Jul-14","7-14-2021","2021-07-14","calcium",5.23,"july","East-Mesic"
